chip_id,chip_x,chip_y,tile,valid_first,valid_second,valid_third,bad_pct_first,bad_pct_second,bad_pct_third,first_image_date,second_image_date,third_image_date,bad_pct_max,na_count,usage
chip_062_061,-121.12538131563528,45.4364240940365,10TFR,49740.0,50174.0,50176.0,0.7573341836734694,0.0039859693877551,0.0,2022/06/21,2022/08/10,2022/09/24,0.7573341836734694,0.0,validate
chip_063_084,-119.18736069833842,45.72767629968324,11TLL,50144.0,50170.0,50114.0,0.0498246173469387,0.0119579081632653,0.0418526785714285,2022/05/04,2022/08/12,2022/09/26,0.0498246173469387,0.0,validate
chip_063_115,-116.57499181032344,46.155986651984215,11TNM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/25,2022/07/25,2022/08/29,0.0,0.0,validate
chip_063_121,-116.0655723419126,46.23311336713286,11TNM,50173.0,50062.0,50174.0,0.0039859693877551,0.1614317602040816,0.0039859693877551,2022/06/25,2022/07/25,2022/08/29,0.1614317602040816,0.0,validate
chip_063_198,-109.43316305747648,47.05256580478794,12TXT,50092.0,50103.0,50166.0,0.0418526785714285,0.039859693877551,0.0099649234693877,2022/06/16,2022/07/21,2022/08/30,0.0418526785714285,0.0,validate
chip_063_356,-95.47609056161636,47.70633510814659,14TQT,48178.0,50109.0,50101.0,1.985012755102041,0.0518176020408163,0.0358737244897959,2022/04/27,2022/06/06,2022/08/30,1.985012755102041,0.0,validate
chip_063_357,-95.38718700332412,47.70597104761384,14TQT,49333.0,50147.0,50127.0,1.096141581632653,0.0298947704081632,0.0856983418367346,2022/04/27,2022/06/06,2022/08/30,1.096141581632653,0.0,validate
chip_065_073,-120.06289690878047,45.4467556811093,10TGR,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/28,2022/08/17,2022/09/26,0.0,0.0,validate
chip_065_120,-116.11403996585362,46.10195457613919,11TNM,50172.0,50176.0,50176.0,0.0079719387755102,0.0,0.0,2022/06/25,2022/07/25,2022/08/29,0.0079719387755102,0.0,validate
chip_065_196,-109.58233384040372,46.915138994760746,12TXT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/16,2022/07/21,2022/08/30,0.0,0.0,validate
chip_065_288,-101.50526503622842,47.47613352857079,13TGN,49829.0,50176.0,50176.0,0.4005899234693877,0.0,0.0,2022/03/19,2022/07/17,2022/09/10,0.4005899234693877,0.0,validate
chip_066_288,-101.50014055742986,47.415417878123954,13TGN,49755.0,50119.0,48825.0,0.4583864795918367,0.1136001275510204,0.8370535714285714,2022/03/19,2022/07/17,2022/09/10,0.8370535714285714,0.0,validate
chip_066_347,-96.27547204329012,47.52448842784036,14TQT,50174.0,50066.0,50165.0,0.0019929846938775,0.0558035714285714,0.021922831632653,2022/04/27,2022/06/06,2022/08/30,0.0558035714285714,0.0,validate
chip_066_353,-95.74352593299707,47.5245249118731,14TQT,49276.0,50159.0,50169.0,0.6317761479591837,0.0239158163265306,0.0079719387755102,2022/04/27,2022/06/06,2022/08/30,0.6317761479591837,0.0,validate
chip_067_070,-120.26886873771632,45.28414275918184,10TGR,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/28,2022/08/17,2022/09/26,0.0,0.0,validate
chip_067_077,-119.68748565069816,45.38976052552733,10TGR,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/28,2022/08/17,2022/09/26,0.0,0.0,validate
chip_067_087,-118.8537963730203,45.536328930209486,11TLL,50176.0,49863.0,50174.0,0.0,0.5361128826530612,0.0039859693877551,2022/05/04,2022/08/12,2022/09/26,0.5361128826530612,0.0,validate
chip_067_210,-108.34020127995022,46.910407941979,12TXT,50137.0,50176.0,50137.0,0.039859693877551,0.0,0.0478316326530612,2022/06/16,2022/07/21,2022/08/30,0.0478316326530612,0.0,validate
chip_068_292,-101.1370547363091,47.30761185032143,14TLT,48421.0,50175.0,49543.0,1.7677774234693877,0.0019929846938775,0.9307238520408164,2022/03/19,2022/07/12,2022/09/05,1.7677774234693877,0.0,validate
chip_068_350,-96.009481371917,47.40311923631833,14TQT,50155.0,50176.0,49871.0,0.0239158163265306,0.0,0.5879304846938775,2022/04/27,2022/06/06,2022/08/30,0.5879304846938775,0.0,validate
chip_068_351,-95.92098858530152,47.40309699131877,14TQT,50170.0,50176.0,49917.0,0.0079719387755102,0.0,0.506218112244898,2022/04/27,2022/06/06,2022/08/30,0.506218112244898,0.0,validate
chip_069_196,-109.53247235578102,46.6748563532806,12TXS,50176.0,50176.0,50175.0,0.0,0.0,0.0019929846938775,2022/06/16,2022/07/31,2022/09/04,0.0019929846938775,0.0,validate
chip_069_294,-100.95596173527062,47.253366723505366,14TLT,48251.0,50104.0,49304.0,2.1902901785714284,0.1036352040816326,1.1300223214285714,2022/03/19,2022/07/12,2022/09/05,2.1902901785714284,0.0,validate
chip_069_300,-100.42679191027013,47.27136201131314,14TLT,44452.0,49984.0,49665.0,4.577885841836735,0.1534598214285714,0.5779655612244898,2022/03/19,2022/07/12,2022/09/05,4.577885841836735,0.0,validate
chip_069_351,-95.92106209049544,47.34229471743473,14TQT,50164.0,50176.0,50098.0,0.0159438775510204,0.0,0.1554528061224489,2022/04/27,2022/06/06,2022/08/30,0.1554528061224489,0.0,validate
chip_071_257,-104.19597859266965,46.97670581389821,13TEN,50176.0,50143.0,50153.0,0.0,0.0518176020408163,0.0458386479591836,2022/05/26,2022/08/09,2022/09/28,0.0518176020408163,0.0,validate
chip_071_347,-96.27419305608176,47.22047791636499,14TQT,50176.0,50176.0,50081.0,0.0,0.0,0.0677614795918367,2022/04/27,2022/06/06,2022/08/30,0.0677614795918367,0.0,validate
chip_073_058,-121.12719093240948,44.74772595547536,10TFQ,50176.0,50102.0,50174.0,0.0,0.0498246173469387,0.0039859693877551,2022/06/26,2022/08/15,2022/09/09,0.0498246173469387,0.0,validate
chip_073_098,-117.81486152622446,45.33842318457852,11TML,50140.0,50135.0,50176.0,0.0318877551020408,0.0378667091836734,0.0,2022/07/20,2022/07/25,2022/09/08,0.0378667091836734,0.0,validate
chip_073_233,-106.27488861517308,46.71452571698802,13TCM,50176.0,49667.0,50161.0,0.0,0.4225127551020408,0.0079719387755102,2022/06/23,2022/07/28,2022/09/11,0.4225127551020408,0.0,validate
chip_074_097,-117.87879795065324,45.26580899955161,11TML,50172.0,50172.0,50145.0,0.0059789540816326,0.0079719387755102,0.0498246173469387,2022/07/20,2022/07/25,2022/09/08,0.0498246173469387,0.0,validate
chip_074_272,-102.8615690829974,46.86721009596103,13TFM,50170.0,50160.0,50114.0,0.0059789540816326,0.0179368622448979,0.0418526785714285,2022/05/26,2022/08/29,2022/09/03,0.0418526785714285,0.0,validate
chip_074_285,-101.72257576754112,46.91942371954836,13TGN,50136.0,50176.0,50174.0,0.0338807397959183,0.0,0.0039859693877551,2022/03/19,2022/07/17,2022/09/10,0.0338807397959183,0.0,validate
chip_074_291,-101.19631094109224,46.9403392798196,14TLT,49956.0,50117.0,50167.0,0.2810108418367347,0.0478316326530612,0.0119579081632653,2022/03/19,2022/07/12,2022/09/05,0.2810108418367347,0.0,validate
chip_074_348,-96.18543073114444,47.03836749300407,14TQT,50150.0,50176.0,50176.0,0.0239158163265306,0.0,0.0,2022/04/27,2022/06/06,2022/08/30,0.0239158163265306,0.0,validate
chip_077_030,-123.31393268375854,44.05553672199229,10TDP,50065.0,50004.0,50172.0,0.1235650510204081,0.1076211734693877,0.0039859693877551,2022/04/07,2022/07/29,2022/09/24,0.1235650510204081,0.0,validate
chip_077_258,-104.06367045471612,46.61909589674781,13TEM,50158.0,50176.0,50119.0,0.0318877551020408,0.0,0.0558035714285714,2022/03/17,2022/08/04,2022/09/18,0.0558035714285714,0.0,validate
chip_077_260,-103.8893894028322,46.62926598287336,13TEM,50093.0,50175.0,50170.0,0.0996492346938775,0.0019929846938775,0.0079719387755102,2022/03/17,2022/08/04,2022/09/18,0.0996492346938775,0.0,validate
chip_077_281,-102.05644668538294,46.722661087632034,13TGM,50136.0,50175.0,50176.0,0.0657684948979591,0.0019929846938775,0.0,2022/03/19,2022/08/21,2022/09/20,0.0657684948979591,0.0,validate
chip_078_198,-109.24968034818087,46.15173983879135,12TXS,50176.0,50176.0,50172.0,0.0,0.0,0.0079719387755102,2022/06/16,2022/07/31,2022/09/04,0.0079719387755102,0.0,validate
chip_078_616,-73.13890873703778,44.85077327879957,18TXQ,50090.0,49566.0,50166.0,0.0876913265306122,0.5799585459183674,0.0159438775510204,2022/05/05,2022/07/09,2022/09/02,0.5799585459183674,0.0,validate
chip_079_094,-118.03053661950638,44.93032351211294,11TMK,50175.0,50175.0,50112.0,0.0019929846938775,0.0019929846938775,0.0458386479591836,2022/07/20,2022/07/25,2022/09/23,0.0458386479591836,0.0,validate
chip_079_173,-111.37815248736166,45.86473728142673,12TVR,50135.0,50136.0,50097.0,0.0538105867346938,0.0438456632653061,0.1036352040816326,2022/07/19,2022/08/08,2022/09/02,0.1036352040816326,0.0,validate
chip_080_177,-111.02304911562716,45.8435456751055,12TVR,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/19,2022/08/08,2022/09/02,0.0,0.0,validate
chip_080_234,-106.12264725840252,46.29902780890505,13TDM,50176.0,49978.0,50169.0,0.0,0.2291932397959183,0.0119579081632653,2022/03/30,2022/07/13,2022/09/26,0.2291932397959183,0.0,validate
chip_081_262,-103.68678639849084,46.39746879529498,13TEM,50168.0,50176.0,50176.0,0.0139508928571428,0.0,0.0,2022/03/17,2022/08/04,2022/09/18,0.0139508928571428,0.0,validate
chip_081_275,-102.55652418544238,46.4564694953164,13TFM,50051.0,50164.0,50162.0,0.0737404336734693,0.0119579081632653,0.0199298469387755,2022/05/26,2022/08/29,2022/09/03,0.0737404336734693,0.0,validate
chip_081_361,-95.04762162525115,46.6103290831789,15TUM,46134.0,50172.0,50176.0,2.8918207908163267,0.0079719387755102,0.0,2022/04/27,2022/06/23,2022/09/11,2.8918207908163267,0.0,validate
chip_082_175,-111.16623255069482,45.704914438162405,12TVR,50157.0,50161.0,50029.0,0.0139508928571428,0.0119579081632653,0.0657684948979591,2022/07/19,2022/08/08,2022/09/02,0.0657684948979591,0.0,validate
chip_083_208,-108.3325314467562,45.93297220204981,12TYR,49652.0,50043.0,49627.0,0.7374043367346939,0.1175860969387755,0.8689413265306123,2022/03/30,2022/07/21,2022/09/26,0.8689413265306123,0.0,validate
chip_084_336,-97.22998556850293,46.42619689757991,14TPS,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/05/27,2022/08/10,2022/09/04,0.0,0.0,validate
chip_085_299,-100.44888415498842,46.29860724968962,14TLS,50132.0,50176.0,50176.0,0.0837053571428571,0.0,0.0,2022/03/19,2022/06/22,2022/08/31,0.0837053571428571,0.0,validate
chip_085_361,-95.05111344776748,46.36782085912725,15TUM,50009.0,50176.0,50176.0,0.0697544642857142,0.0,0.0,2022/04/27,2022/06/23,2022/09/11,0.0697544642857142,0.0,validate
chip_086_203,-108.72669406968387,45.71322509427196,12TXR,49793.0,50027.0,50162.0,0.09765625,0.079719387755102,0.0139508928571428,2022/06/16,2022/06/26,2022/07/21,0.09765625,0.0,validate
chip_086_204,-108.64120129311782,45.72127569084239,12TXR,47649.0,49503.0,50078.0,2.090640943877551,0.5341198979591837,0.0577965561224489,2022/06/16,2022/06/26,2022/07/21,2.090640943877551,0.0,validate
chip_086_216,-107.61371978158655,45.81368167807369,12TYR,50112.0,50176.0,50051.0,0.039859693877551,0.0,0.0777264030612244,2022/03/30,2022/07/21,2022/09/26,0.0777264030612244,0.0,validate
chip_086_273,-102.69982189229302,46.14577823597636,13TFM,50176.0,50175.0,50176.0,0.0,0.0019929846938775,0.0,2022/05/26,2022/08/29,2022/09/03,0.0019929846938775,0.0,validate
chip_087_272,-102.78023000266144,46.08107516262509,13TFM,48580.0,50176.0,50176.0,2.006935586734694,0.0,0.0,2022/05/26,2022/08/29,2022/09/03,2.006935586734694,0.0,validate
chip_087_334,-97.4004851517057,46.24273015212923,14TPS,50112.0,50120.0,50154.0,0.0478316326530612,0.0717474489795918,0.0239158163265306,2022/05/27,2022/08/10,2022/09/04,0.0717474489795918,0.0,validate
chip_087_362,-94.96590485395608,46.24600059078537,15TUM,50173.0,50176.0,49992.0,0.0039859693877551,0.0,0.1215720663265306,2022/04/27,2022/06/23,2022/09/11,0.1215720663265306,0.0,validate
chip_088_303,-100.0899007448186,46.127930456258056,14TMS,44084.0,50174.0,50176.0,4.683514030612245,0.0039859693877551,0.0,2022/03/16,2022/06/19,2022/09/27,4.683514030612245,0.0,validate
chip_089_201,-108.8627090501831,45.51718591669869,12TXR,48854.0,49687.0,50069.0,1.0024713010204085,0.6098533163265306,0.1554528061224489,2022/06/16,2022/06/26,2022/07/21,1.0024713010204085,0.0,validate
chip_089_215,-107.66771655266486,45.62615497054617,12TYR,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/30,2022/07/21,2022/09/26,0.0,0.0,validate
chip_089_217,-107.49669122975294,45.640861610754605,12TYR,50176.0,50168.0,50176.0,0.0,0.0059789540816326,0.0,2022/03/30,2022/07/21,2022/09/26,0.0059789540816326,0.0,validate
chip_089_300,-100.34604426864682,46.05936874290877,14TLS,50041.0,50176.0,50172.0,0.1215720663265306,0.0,0.0079719387755102,2022/03/19,2022/06/22,2022/08/31,0.1215720663265306,0.0,validate
chip_089_303,-100.08616996876292,46.06742559977828,14TMS,45446.0,50163.0,50153.0,4.069674744897959,0.0159438775510204,0.0458386479591836,2022/03/16,2022/06/19,2022/09/27,4.069674744897959,0.0,validate
chip_089_333,-97.4847029160862,46.12067385370701,14TPS,50176.0,50170.0,50159.0,0.0,0.0099649234693877,0.0139508928571428,2022/05/27,2022/08/10,2022/09/04,0.0139508928571428,0.0,validate
chip_089_359,-95.22815662345224,46.12658029143833,15TUM,50046.0,45106.0,50174.0,0.0856983418367346,2.509167729591837,0.0019929846938775,2022/04/27,2022/06/23,2022/09/11,2.509167729591837,0.0,validate
chip_089_369,-94.36034695793964,46.11889611857162,15TUM,50176.0,45851.0,50025.0,0.0,2.369658801020408,0.0697544642857142,2022/04/27,2022/06/23,2022/09/11,2.369658801020408,0.0,validate
chip_090_340,-96.87642960417556,46.06538425018714,14TPS,50063.0,50170.0,50028.0,0.0558035714285714,0.0079719387755102,0.0956632653061224,2022/05/27,2022/08/10,2022/09/04,0.0956632653061224,0.0,validate
chip_091_251,-104.5631231437787,45.73723076824215,13TEL,49621.0,48985.0,49339.0,0.8709343112244898,1.034359056122449,0.4045758928571428,2022/03/17,2022/08/04,2022/09/18,1.034359056122449,0.0,validate
chip_091_321,-98.52117223076904,45.98427871926066,14TNR,50020.0,50115.0,50095.0,0.1415019132653061,0.0657684948979591,0.1155931122448979,2022/03/26,2022/08/08,2022/09/12,0.1415019132653061,0.0,validate
chip_091_331,-97.65522360930242,45.997581059999625,14TNR,49476.0,50151.0,50147.0,0.506218112244898,0.0478316326530612,0.0378667091836734,2022/03/26,2022/08/08,2022/09/12,0.506218112244898,0.0,validate
chip_091_332,-97.56861125180032,45.99860793484153,14TPR,50176.0,50059.0,50168.0,0.0,0.0757334183673469,0.0099649234693877,2022/05/27,2022/08/10,2022/09/04,0.0757334183673469,0.0,validate
chip_092_253,-104.38362041272428,45.68774788900284,13TEL,50085.0,50134.0,50162.0,0.039859693877551,0.079719387755102,0.021922831632653,2022/03/17,2022/08/04,2022/09/18,0.079719387755102,0.0,validate
chip_092_324,-98.25936608566136,45.92832824491543,14TNR,49956.0,50164.0,50176.0,0.0936702806122449,0.021922831632653,0.0,2022/03/26,2022/08/08,2022/09/12,0.0936702806122449,0.0,validate
chip_092_355,-95.57648503944093,45.946455338781135,14TQR,50090.0,49704.0,50066.0,0.0538105867346938,0.1554528061224489,0.1255580357142857,2022/05/27,2022/08/10,2022/09/04,0.1554528061224489,0.0,validate
chip_093_103,-117.02009201300928,44.22917445173268,11TMK,50144.0,50137.0,50173.0,0.0418526785714285,0.0418526785714285,0.0039859693877551,2022/07/20,2022/07/25,2022/09/23,0.0418526785714285,0.0,validate
chip_093_340,-96.87403710318904,45.883771811248735,14TPR,50176.0,50114.0,50167.0,0.0,0.0478316326530612,0.0099649234693877,2022/05/27,2022/08/10,2022/09/04,0.0478316326530612,0.0,validate
chip_093_354,-95.6633486500093,45.88616762176347,14TQR,50176.0,49989.0,50098.0,0.0,0.1415019132653061,0.0856983418367346,2022/05/27,2022/08/10,2022/09/04,0.1415019132653061,0.0,validate
chip_094_353,-95.75005487471913,45.82583437623412,14TQR,50175.0,50065.0,50096.0,0.0019929846938775,0.0498246173469387,0.1235650510204081,2022/05/27,2022/08/10,2022/09/04,0.1235650510204081,0.0,validate
chip_094_355,-95.57725512033484,45.82540602086375,14TQR,50101.0,50047.0,50029.0,0.0936702806122449,0.0936702806122449,0.0936702806122449,2022/05/27,2022/08/10,2022/09/04,0.0936702806122449,0.0,validate
chip_094_358,-95.31806108710695,45.82435086577696,14TQR,50176.0,50087.0,50099.0,0.0,0.0478316326530612,0.0737404336734693,2022/05/27,2022/08/10,2022/09/04,0.0737404336734693,0.0,validate
chip_094_617,-73.37742885804576,43.89907064672777,18TXP,48768.0,49049.0,47952.0,0.8191167091836735,0.896843112244898,1.4409279336734695,2022/05/10,2022/07/09,2022/09/09,1.4409279336734695,0.0,validate
chip_095_322,-98.42575192541211,45.74384893705142,14TNR,48974.0,50175.0,50171.0,1.642219387755102,0.0019929846938775,0.0099649234693877,2022/03/26,2022/08/08,2022/09/12,1.642219387755102,0.0,validate
chip_095_323,-98.3394836785056,45.74536565327462,14TNR,48701.0,50146.0,50176.0,1.9830197704081636,0.0478316326530612,0.0,2022/03/26,2022/08/08,2022/09/12,1.9830197704081636,0.0,validate
chip_095_349,-96.09557130901472,45.76552045330695,14TQR,50176.0,50015.0,50115.0,0.0,0.1255580357142857,0.0697544642857142,2022/05/27,2022/08/10,2022/09/04,0.1255580357142857,0.0,validate
chip_096_278,-102.2099661876312,45.562505753630816,13TGL,50057.0,50176.0,50176.0,0.1235650510204081,0.0,0.0,2022/03/19,2022/06/27,2022/09/25,0.1235650510204081,0.0,validate
chip_096_303,-100.060243790322,45.6441713825546,14TMR,48900.0,49351.0,49734.0,1.167889030612245,0.5102040816326531,0.4404496173469387,2022/03/26,2022/08/03,2022/09/12,1.167889030612245,0.0,validate
chip_096_316,-98.94060311161714,45.67312945916539,14TMR,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/26,2022/08/03,2022/09/12,0.0,0.0,validate
chip_096_341,-96.78542002704368,45.702776796117405,14TPR,50097.0,50135.0,50162.0,0.0478316326530612,0.0777264030612244,0.0179368622448979,2022/05/27,2022/08/10,2022/09/04,0.0777264030612244,0.0,validate
chip_097_301,-100.22857150101888,45.578474521604186,14TLR,48921.0,50092.0,50168.0,0.8031728316326531,0.1235650510204081,0.0099649234693877,2022/03/19,2022/07/02,2022/09/25,0.8031728316326531,0.0,validate
chip_097_316,-98.93793858571988,45.61267252938665,14TMR,50174.0,50172.0,50176.0,0.0039859693877551,0.0079719387755102,0.0,2022/03/26,2022/08/03,2022/09/12,0.0079719387755102,0.0,validate
chip_097_356,-95.49224110536537,45.64361034041569,14TQR,49943.0,49938.0,49942.0,0.1654177295918367,0.390625,0.253109056122449,2022/05/27,2022/08/10,2022/09/04,0.390625,0.0,validate
chip_097_358,-95.31991595201796,45.64285431706028,14TQR,50176.0,50135.0,49985.0,0.0,0.0378667091836734,0.1076211734693877,2022/05/27,2022/08/10,2022/09/04,0.1076211734693877,0.0,validate
chip_098_102,-117.0099036475487,43.92194769393323,11TMJ,50022.0,50161.0,49956.0,0.0936702806122449,0.0139508928571428,0.2411511479591837,2022/04/06,2022/07/25,2022/09/23,0.2411511479591837,0.0,validate
chip_098_216,-107.48870635032962,45.0935521124457,12TYR,49111.0,50176.0,50176.0,0.8948501275510204,0.0,0.0,2022/03/30,2022/07/21,2022/09/26,0.8948501275510204,0.0,validate
chip_098_310,-99.45122210454092,45.54003595075191,14TMR,50175.0,50173.0,50164.0,0.0019929846938775,0.0059789540816326,0.021922831632653,2022/03/26,2022/08/03,2022/09/12,0.021922831632653,0.0,validate
chip_098_328,-97.90290337314369,45.57069561686122,14TNR,49661.0,50064.0,50176.0,0.7374043367346939,0.0558035714285714,0.0,2022/03/26,2022/08/08,2022/09/12,0.7374043367346939,0.0,validate
chip_099_320,-98.58887464168222,45.49881192853891,14TNR,50161.0,50174.0,50176.0,0.021922831632653,0.0039859693877551,0.0,2022/03/26,2022/08/08,2022/09/12,0.021922831632653,0.0,validate
chip_099_321,-98.50292636430974,45.50043152409469,14TNR,50139.0,50165.0,50155.0,0.0318877551020408,0.0159438775510204,0.0318877551020408,2022/03/26,2022/08/08,2022/09/12,0.0318877551020408,0.0,validate
chip_099_330,-97.72922441223102,45.51254771363692,14TNR,49847.0,50174.0,50174.0,0.3128985969387755,0.0019929846938775,0.0039859693877551,2022/03/26,2022/08/08,2022/09/12,0.3128985969387755,0.0,validate
chip_099_355,-95.57916812595164,45.5229543335377,14TQR,50104.0,50173.0,50102.0,0.0338807397959183,0.0059789540816326,0.0478316326530612,2022/05/27,2022/08/10,2022/09/04,0.0478316326530612,0.0,validate
chip_100_101,-117.05492930024631,43.79117482150048,11TMJ,49820.0,50001.0,50122.0,0.5281409438775511,0.1753826530612245,0.0438456632653061,2022/04/06,2022/07/25,2022/09/23,0.5281409438775511,0.0,validate
chip_100_307,-99.702418281202,45.41237685798014,14TMR,50005.0,50176.0,50153.0,0.1295440051020408,0.0,0.0239158163265306,2022/03/26,2022/08/03,2022/09/12,0.1295440051020408,0.0,validate
